experiment,condition,sub_name,left,right,response,RT
2,tone,18,4,3,3,2.3055527313349558
2,tone,18,1,4,4,1.7571105411352619
2,tone,18,2,1,2,1.2758099998363832
2,tone,18,4,2,4,1.5736802452697702
2,tone,18,4,1,4,1.442131826493096
2,tone,18,1,4,1,1.5254473324903302
2,tone,18,3,2,3,1.6034111096964807
2,tone,18,2,3,2,1.2885696682128582
2,tone,18,2,3,2,1.2757811339856744
2,tone,18,2,1,2,1.2253576238404094
2,tone,18,4,1,4,1.2412752163254481
2,tone,18,4,1,4,1.0660370489990783
2,tone,18,2,1,2,1.5924103338461464
2,tone,18,3,1,3,1.1618251685204086
2,tone,18,1,3,3,1.3561369280510007
2,tone,18,3,2,2,1.1497627708140499
2,tone,18,3,2,3,1.5391412922472227
2,tone,18,2,3,2,1.294837727410595
2,tone,18,1,3,1,1.368567846456699
2,tone,18,3,1,3,1.3045549350822512
2,tone,18,3,4,3,1.7147906375857929
2,tone,18,3,1,3,1.174885362479472
2,tone,18,2,4,2,1.4461316712586267
2,tone,18,1,4,4,1.2487906010223924
2,tone,18,3,4,3,1.6615639325677876
2,tone,18,2,1,2,1.1391334022478077
2,tone,18,1,4,1,1.3099836394771955
2,tone,18,3,4,4,1.4175740433133797
2,tone,18,1,2,2,1.2758597132465184
2,tone,18,2,1,2,1.4518387707512375
2,tone,18,2,4,2,1.533280241549619
2,tone,18,2,3,2,1.509154163209132
2,tone,18,3,2,3,1.0697645925692996
2,tone,18,4,1,4,1.1771362574013438
2,tone,18,4,3,4,1.6168882548377042
2,tone,18,1,3,1,1.1870789394429266
2,tone,18,2,1,2,1.151952085253015
2,tone,18,2,1,2,1.238005677592355
2,tone,18,2,1,2,1.1702199994801958
2,tone,18,2,3,3,1.1542132435884014
2,tone,18,3,1,3,1.2713582441351718
2,tone,18,3,4,3,1.1648894389795714
2,tone,18,1,2,1,1.365231595534624
2,tone,18,3,2,3,1.369391164676017
2,tone,18,4,1,4,1.1242719791807758
2,tone,18,3,1,3,1.3469941508164993
2,tone,18,1,3,1,1.6092593311268502
2,tone,18,3,4,3,2.043360357115489
2,tone,18,1,3,1,1.9338179802821287
2,tone,18,4,3,4,1.591551093678845
2,tone,18,1,2,2,1.2848950453690122
