experiment,condition,sub_name,left,right,response,RT
2,tone,27,2,1,1,2.345630720461486
2,tone,27,2,1,2,3.2557645906344987
2,tone,27,2,3,3,1.4087991453125142
2,tone,27,2,4,4,1.3517079442972317
2,tone,27,2,1,2,3.056209830363514
2,tone,27,2,4,4,1.7754717882780824
2,tone,27,1,2,1,1.7392704829690047
2,tone,27,3,2,3,1.6672787296411116
2,tone,27,2,1,2,1.9724334329366684
2,tone,27,1,4,4,1.402475278795464
2,tone,27,1,4,4,1.2069123449909966
2,tone,27,1,2,2,1.4204856455035042
2,tone,27,4,1,4,1.3477639068441931
2,tone,27,3,1,3,1.8486229866393842
2,tone,27,4,3,3,1.5753721048822626
2,tone,27,4,3,4,1.4379183744313195
2,tone,27,1,3,4,1.3390271759126335
2,tone,27,1,2,2,1.7167785325145815
2,tone,27,3,4,3,1.4806324572127778
2,tone,27,2,3,2,1.4710223739384674
2,tone,27,2,1,2,1.4361707075149752
2,tone,27,1,2,2,2.026325656188419
2,tone,27,4,3,4,2.6408100271073636
2,tone,27,1,4,4,1.3777818261296488
2,tone,27,2,3,2,1.3323861057579052
2,tone,27,2,1,2,1.3838058085239027
2,tone,27,4,2,4,1.8008458335825708
2,tone,27,1,3,1,3.4175839859817643
2,tone,27,4,2,2,1.5527059971354902
2,tone,27,1,2,2,1.5498178083798848
2,tone,27,2,1,1,2.606051693612244
2,tone,27,2,3,1,1.4695370655099396
2,tone,27,4,1,4,2.9123087517218664
2,tone,27,3,4,4,2.0710702912474517
2,tone,27,2,1,2,1.5100929448381066
2,tone,27,3,1,4,2.1552780727506615
2,tone,27,3,2,3,1.9976442258339375
2,tone,27,2,1,2,1.6689571184979286
2,tone,27,1,3,2,1.537278161937138
2,tone,27,3,1,3,1.513857372541679
2,tone,27,4,2,4,1.4788591317774262
2,tone,27,1,3,1,3.801418660354102
2,tone,27,3,4,3,1.4935925828758627
2,tone,27,4,1,4,1.7551970559288748
2,tone,27,3,1,3,2.410074374463875
2,tone,27,1,3,1,3.2119350030843634
2,tone,27,3,4,4,3.0960742121969815
2,tone,27,3,2,3,2.953413082199404
2,tone,27,1,4,1,2.6736802131927107
2,tone,27,1,2,1,2.6121956296556164
2,tone,27,2,3,2,1.5473257232224569
2,tone,27,3,2,3,1.6474770765053108
2,tone,27,2,1,2,1.724033803853672
2,tone,27,4,3,4,2.1585739114962053
2,tone,27,3,1,4,6.2931586970807984
2,tone,27,1,4,4,2.849844974320149
2,tone,27,3,1,3,1.670367054961389
2,tone,27,3,1,3,1.2917192533204798
2,tone,27,3,4,3,1.328923165827291
2,tone,27,3,1,4,3.154515693546273
2,tone,27,2,1,4,9.372703039989574
2,tone,27,3,2,2,2.719833501789253
2,tone,27,1,4,4,1.3626304616045672
2,tone,27,3,4,4,1.7689019205863588
2,tone,27,4,2,4,2.349193087196909
2,tone,27,4,1,4,1.518672837963095
2,tone,27,2,4,2,2.1403598801989574
2,tone,27,1,3,1,2.069122808490647
2,tone,27,3,4,4,1.9877493327949196
2,tone,27,3,2,2,2.132249217509525
2,tone,27,3,1,4,1.80518340881099
2,tone,27,3,2,4,1.468153749796329
2,tone,27,2,3,2,2.383810940227704
2,tone,27,2,4,2,2.2819247492880095
2,tone,27,4,3,3,2.1417005386028904
2,tone,27,3,4,2,3.063048791955225
2,tone,27,4,3,3,2.309802426083479
2,tone,27,4,2,3,4.059175315487664
2,tone,27,1,2,1,2.1965607300808188
2,tone,27,3,2,3,2.2667445189435966
2,tone,27,2,1,2,1.6418867233442143
2,tone,27,3,4,3,1.4906206831510644
2,tone,27,1,4,4,1.2977105210593436
2,tone,27,2,1,2,2.4048339395667426
2,tone,27,1,2,1,1.736259133234853
2,tone,27,4,1,4,1.766763923194958
2,tone,27,4,2,4,1.7715793886163738
2,tone,27,1,3,1,1.9922774226288311
2,tone,27,4,2,1,2.6096127774217166
2,tone,27,4,2,4,1.3336052068916615
2,tone,27,4,3,4,1.2115382580086589
2,tone,27,1,2,1,1.3408652891521342
2,tone,27,3,2,2,1.5588900246366393
2,tone,27,2,4,4,1.9243236811307725
2,tone,27,1,2,1,2.3592791362898424
2,tone,27,1,2,1,1.7765494467166718
2,tone,27,4,2,4,1.3713915681582876
2,tone,27,2,3,2,1.8072781074151862
2,tone,27,1,4,4,1.214573662611656
2,tone,27,1,3,1,2.6751154874509666
2,tone,27,2,1,1,7.548983585264068
2,tone,27,1,4,4,2.49968263602932
2,tone,27,1,3,1,2.2155002564250026
2,tone,27,1,2,1,1.4262049327953719
2,tone,27,4,1,4,2.344797459547408
2,tone,27,4,3,4,1.6342051996616647
