experiment,condition,sub_name,left,right,response,RT
2,hum,26,4,2,2,1.4268589046550915
2,hum,26,2,4,2,1.201447077211924
2,hum,26,1,2,1,1.4629271063604392
2,hum,26,1,3,1,1.854209170298418
2,hum,26,4,1,4,2.0496883931336924
2,hum,26,4,3,4,1.3200959885725752
2,hum,26,3,2,2,1.8570909444242716
2,hum,26,3,2,2,1.1711029738071375
2,hum,26,2,4,2,1.2344721767003648
2,hum,26,2,3,2,1.2352582900202833
2,hum,26,1,2,1,1.199734370020451
2,hum,26,2,4,2,1.504165823396761
2,hum,26,2,4,2,1.2141486931359395
2,hum,26,1,4,1,1.2591592147364281
2,hum,26,1,2,1,1.1031841920339502
2,hum,26,2,4,2,1.2786516825144645
2,hum,26,1,2,1,1.3586463327228557
2,hum,26,4,2,4,1.288389096269384
2,hum,26,2,3,2,1.385596453474136
2,hum,26,3,1,1,1.730841654469259
2,hum,26,2,1,2,1.1915922756306827
2,hum,26,2,4,2,1.266455860430142
2,hum,26,3,4,4,1.6898717105505057
2,hum,26,2,4,2,1.1729462187504396
2,hum,26,1,2,1,1.3805128563835751
2,hum,26,3,2,2,1.1506220109877177
2,hum,26,3,1,2,1.1067276356334332
2,hum,26,3,4,2,1.1080041477107443
2,hum,26,3,4,2,0.9967323856544681
2,hum,26,3,4,2,1.0388957721588667
2,hum,26,1,4,1,1.0864795240340754
2,hum,26,1,4,1,0.9121054078277666
2,hum,26,3,4,2,1.1426001909421757
2,hum,26,3,2,2,1.0468040531268343
2,hum,26,1,3,1,1.1623447538586333
2,hum,26,4,2,4,1.6310851218586322
2,hum,26,1,4,1,1.4698943606053945
2,hum,26,4,3,4,1.4850338580436073
2,hum,26,2,1,2,1.1426672239031177
2,hum,26,1,3,1,1.9150080295221414
2,hum,26,1,4,1,1.2049959732103162
2,hum,26,3,1,2,1.2304046575154644
2,hum,26,3,1,2,1.834254528163001
2,hum,26,3,1,2,1.3492662140342873
2,hum,26,4,3,4,1.2702215710596647
2,hum,26,4,2,4,0.9390070981171448
2,hum,26,3,4,2,1.32989017185173
2,hum,26,3,1,2,1.9623849094496109
2,hum,26,3,4,3,2.5647292655776255
2,hum,26,4,1,4,1.916675834247144
2,hum,26,1,3,1,1.6310087877500337
2,hum,26,3,1,2,1.6579178548417985
2,hum,26,1,2,1,2.451658198813675
2,hum,26,4,3,4,1.1684684837819077
2,hum,26,4,1,4,1.2893018986214884
2,hum,26,3,4,2,1.1625708696665242
2,hum,26,1,4,1,1.8815650166361593
2,hum,26,1,4,1,1.236978374014143
2,hum,26,4,1,4,1.2132195334415883
2,hum,26,3,4,2,1.4659326829132624
2,hum,26,1,3,1,1.5526906020240858
2,hum,26,4,1,4,1.703586517862277
2,hum,26,4,2,4,1.0537754769029561
2,hum,26,4,3,4,1.4357903197524138
2,hum,26,4,2,4,1.4665600340813398
2,hum,26,4,1,4,1.8690997799567413
2,hum,26,2,1,2,1.4835321923019364
2,hum,26,1,4,1,1.3063760495570023
2,hum,26,3,4,3,1.690462498285342
2,hum,26,4,2,4,1.3565907633746974
2,hum,26,1,2,1,1.2547353626869153
2,hum,26,2,3,3,1.4394184364937246
2,hum,26,4,2,4,1.1324721260170918
2,hum,26,4,3,4,1.186721323610982
2,hum,26,4,1,4,1.4241541744268034
2,hum,26,2,1,2,1.1151189385564066
2,hum,26,1,2,1,1.8018192542367615
2,hum,26,3,2,3,1.7919140977901407
2,hum,26,1,3,1,1.411713313369546
2,hum,26,3,2,3,1.4597788041864987
2,hum,26,2,4,2,1.3058878959272988
2,hum,26,2,4,2,1.4985889409726951
2,hum,26,4,2,4,1.474252783373231
2,hum,26,1,3,1,1.3767721627955325
2,hum,26,2,1,2,1.5866038075182587
2,hum,26,4,2,4,1.4440007299708668
2,hum,26,4,3,4,1.2961110321630258
2,hum,26,4,3,4,1.1586043810239062
2,hum,26,1,4,1,1.371459242538549
2,hum,26,3,2,2,1.9862534402636811
2,hum,26,1,2,1,1.6032193121500313
2,hum,26,3,2,2,2.1261084887664765
2,hum,26,2,3,2,1.1550458630372304
2,hum,26,1,3,1,1.287589512183331
2,hum,26,4,2,4,1.2378093898296356
2,hum,26,3,2,2,1.1146962141792756
2,hum,26,4,3,4,1.5451588600117248
2,hum,26,4,2,4,1.627346352674067
2,hum,26,4,3,4,1.9744383266661316
2,hum,26,2,1,2,1.2357640838890802
2,hum,26,3,1,2,1.2557264235510956
2,hum,26,3,2,2,1.2164688660996035
2,hum,26,2,4,2,1.017799645953346
2,hum,26,2,3,2,1.110932748648338
2,hum,26,3,2,2,1.1868303723749705
2,hum,26,4,1,4,1.22104763155221
2,hum,26,1,3,1,1.3752846092684194
2,hum,26,1,2,1,2.405888184614014
2,hum,26,1,4,1,1.2588295025925618
2,hum,26,1,2,1,1.2359860301949084
2,hum,26,1,2,1,1.2368786264560185
2,hum,26,2,1,2,1.4012699691520538
2,hum,26,3,4,3,3.020478396967519
2,hum,26,2,3,3,1.227506205352256
2,hum,26,3,2,2,1.449034613702679
2,hum,26,3,2,2,1.9149887856037822
2,hum,26,4,1,4,1.2744273255812004
2,hum,26,3,4,3,1.4244200609973632
2,hum,26,2,1,2,1.1963435947254766
2,hum,26,4,3,4,1.450355065986514
2,hum,26,2,3,2,1.3430289450625423
2,hum,26,2,3,2,1.170461510453606
2,hum,26,4,3,4,1.3798245661891997
2,hum,26,1,3,1,2.8161527529591694
2,hum,26,2,3,2,1.2769386546278838
2,hum,26,3,1,2,3.158085757866502
2,hum,26,1,4,1,1.1468793930253014
2,hum,26,4,2,4,1.7686607303621713
2,hum,26,3,2,2,1.4890221564564854
2,hum,26,2,4,2,1.1195694112975616
2,hum,26,2,3,2,1.0783031113387551
2,hum,26,4,1,4,1.3006384805776179
2,hum,26,1,2,1,1.451194420835236
2,hum,26,3,1,2,1.6302111280383542
2,hum,26,1,3,1,1.3040940436767414
2,hum,26,2,1,2,1.167398843652336
2,hum,26,3,2,2,1.1092813012655824
2,hum,26,1,3,1,1.0963423438661266
2,hum,26,2,4,2,1.2014483601087704
2,hum,26,3,1,1,1.3036649046989623
2,hum,26,3,4,1,1.056002637691563
2,hum,26,4,1,4,1.5300806223240215
2,hum,26,1,4,1,1.3483370543690398
2,hum,26,3,1,3,1.5183681428898126
2,hum,26,2,1,2,1.2142817967978772
2,hum,26,2,3,3,1.5755501109815668
2,hum,26,1,3,1,1.28865786944516
2,hum,26,2,3,3,1.6007599416479934
2,hum,26,2,1,2,1.4812501864216756
2,hum,26,1,2,1,1.3293426828749944
2,hum,26,1,3,1,1.3850989986385684
2,hum,26,3,1,3,1.256945524684852
2,hum,26,3,1,3,1.2882322584919166
2,hum,26,1,2,1,1.1571970104123466
2,hum,26,3,4,2,1.8885431757953484
2,hum,26,4,1,4,1.2861856696254108
2,hum,26,2,1,2,1.466570938937366
2,hum,26,2,3,3,1.7491410003858618
2,hum,26,4,1,4,1.223009226465365
2,hum,26,2,1,2,1.168548025249038
2,hum,26,3,4,3,1.4757499588595238
2,hum,26,1,4,1,1.2910229448461905
2,hum,26,4,2,4,1.5888630414847285
2,hum,26,2,1,2,1.5606376915529836
2,hum,26,2,4,2,1.3480378116946667
2,hum,26,2,1,2,1.3788928406720515
2,hum,26,2,3,3,1.7254851146717556
2,hum,26,1,3,1,1.3212557543010917
2,hum,26,1,4,1,1.3312920900061727
2,hum,26,1,4,1,1.11599036649568
2,hum,26,2,4,2,1.3193692105996888
2,hum,26,4,1,4,1.7847640264953952
2,hum,26,4,3,4,1.1690640824963339
2,hum,26,4,2,4,1.195063554594526
2,hum,26,4,3,4,1.5155861162929796
2,hum,26,4,1,4,1.2327581866120454
2,hum,26,2,4,2,0.9998537463834509
2,hum,26,2,3,2,1.1586223419872113
2,hum,26,4,3,4,1.1746412856737152
2,hum,26,3,1,3,1.3482215909461956
