experiment,condition,sub_name,left,right,response,RT
2,tone,13,1,2,2,2.1165718530246522
2,tone,13,1,3,2,2.4053798248642124
2,tone,13,2,3,1,2.0815983086067718
2,tone,13,1,4,4,2.0752346713561565
2,tone,13,4,3,3,2.4507383403833956
2,tone,13,3,2,2,2.905127569421893
2,tone,13,2,4,2,3.202016055205604
2,tone,13,2,3,2,2.9768505496322177
2,tone,13,3,2,1,2.3630875042581465
2,tone,13,2,1,4,4.695826094131917
2,tone,13,4,3,4,2.691567098197993
2,tone,13,2,3,2,3.6957301953807473
2,tone,13,2,1,1,3.147441635665018
2,tone,13,4,1,2,4.822035292658256
2,tone,13,1,3,1,2.4293509898416232
2,tone,13,3,4,4,2.269146478472976
2,tone,13,4,1,4,2.6274342331453227
2,tone,13,1,2,2,2.166649293707451
2,tone,13,1,2,2,2.2442086282826494
2,tone,13,1,2,1,2.2639721143059433
2,tone,13,3,4,4,2.41202923405217
2,tone,13,4,2,4,2.4958980022056494
2,tone,13,1,3,1,1.785978958097985
2,tone,13,1,4,1,2.74103290354833
2,tone,13,2,4,4,2.8263885837513953
2,tone,13,4,3,2,3.307717028685147
2,tone,13,3,4,4,2.952721263951389
2,tone,13,1,4,4,2.0877881092601456
2,tone,13,2,3,2,2.2082834729226306
2,tone,13,3,4,4,2.439988697442459
2,tone,13,2,3,2,2.317621864407556
2,tone,13,3,4,4,2.1675659448374063
2,tone,13,1,2,1,3.129851748177316
2,tone,13,1,3,1,1.7293120850808918
2,tone,13,3,1,3,1.8858499918715097
2,tone,13,1,3,1,2.0300775753858034
2,tone,13,4,3,4,1.765226977004204
2,tone,13,4,2,4,1.9751574070833158
2,tone,13,4,2,4,2.0402431659167632
2,tone,13,4,2,4,2.05737312414567
2,tone,13,1,2,2,1.636845783534227
2,tone,13,3,1,1,3.2063026340620127
2,tone,13,2,1,2,2.2035222111444455
2,tone,13,3,2,3,2.487966307788156
2,tone,13,1,2,2,2.9740508827962913
2,tone,13,3,1,1,4.056612348591443
2,tone,13,4,1,1,2.6620148813235573
2,tone,13,2,4,1,3.624278874922311
2,tone,13,3,2,2,3.7895262504462153
2,tone,13,4,3,3,2.561831775587052
2,tone,13,1,2,1,2.1468130015709903
2,tone,13,3,2,3,3.6131029795506038
2,tone,13,3,1,1,2.6612329374765977
2,tone,13,1,4,4,2.1923216194554698
2,tone,13,1,3,2,2.4900600441906136
2,tone,13,4,2,2,2.8058065904770046
2,tone,13,1,2,1,2.293080117815407
2,tone,13,1,3,3,2.7399084182688966
2,tone,13,3,2,1,1.9966358454257715
2,tone,13,3,4,4,2.69627351485542
2,tone,13,2,4,2,2.620459602068877
2,tone,13,3,1,1,2.089216648164438
2,tone,13,4,2,4,2.636385212856112
2,tone,13,4,1,2,1.7729700811905786
2,tone,13,2,3,2,3.0363914991903584
2,tone,13,1,3,3,2.671754540206166
2,tone,13,4,1,4,2.193585302273277
2,tone,13,4,2,2,4.073834998300299
2,tone,13,4,3,3,3.357843220583163
2,tone,13,2,3,2,2.565108691138448
2,tone,13,1,4,4,2.757943160569994
2,tone,13,3,4,3,3.7601940555032343
2,tone,13,4,3,4,4.320822125097038
2,tone,13,2,4,4,2.2990678575006314
2,tone,13,2,1,2,2.7329674640204757
2,tone,13,3,1,1,1.8724960076797288
2,tone,13,3,1,1,1.8006097750621848
2,tone,13,2,1,2,3.758849869016558
2,tone,13,4,1,1,1.7295263338310178
2,tone,13,3,2,2,2.1730254394642543
2,tone,13,1,3,3,1.6220055287703872
2,tone,13,4,3,4,2.397390078025637
2,tone,13,4,3,3,3.073202515457524
2,tone,13,4,2,3,3.6967414623650257
2,tone,13,3,2,2,3.2918077752401587
2,tone,13,2,3,3,2.573144944093656
2,tone,13,3,1,1,2.178997784067178
2,tone,13,2,4,2,3.1794984462030698
2,tone,13,1,4,4,3.011240041698329
2,tone,13,1,3,1,2.2674828432500362
2,tone,13,4,3,4,2.96027481573401
2,tone,13,1,4,4,2.9633342752058525
2,tone,13,2,3,2,3.0249051355931442
2,tone,13,2,3,2,3.3479387055849656
2,tone,13,4,2,2,2.6827873892034404
2,tone,13,3,2,3,2.980687783448957
2,tone,13,2,1,2,2.9947929211775772
2,tone,13,1,3,1,2.260844659700524
2,tone,13,3,1,1,2.7241422111401334
2,tone,13,2,4,4,2.896807789686136
2,tone,13,4,1,1,8.635319742228603
2,tone,13,3,4,3,4.608429919026094
2,tone,13,1,2,2,2.2747634523839224
2,tone,13,2,1,2,2.0300535204878543
2,tone,13,2,4,2,3.1340623136493377
2,tone,13,4,1,1,2.260787569452077
2,tone,13,4,1,4,2.4440151629096363
2,tone,13,1,2,2,2.3888114678265993
2,tone,13,1,4,4,1.9293906001839787
2,tone,13,4,1,1,1.770333025342552
2,tone,13,1,3,3,3.1179137943836395
2,tone,13,1,2,2,3.342389726807596
2,tone,13,4,2,2,4.1021341165178455
2,tone,13,2,3,2,3.4787738171289675
2,tone,13,4,1,4,3.041849710891256
2,tone,13,3,1,2,3.5149449736636598
2,tone,13,1,4,4,2.9854737415444106
2,tone,13,3,1,1,1.8597761100390926
2,tone,13,2,1,1,2.2692491126363166
2,tone,13,4,2,4,2.8175315784465056
2,tone,13,2,4,2,2.116391281102551
2,tone,13,1,4,1,5.334363416564884
2,tone,13,4,2,4,2.7451857373234816
2,tone,13,4,1,4,2.4129551864170935
2,tone,13,2,4,2,2.059420995938126
2,tone,13,2,4,2,1.7673848597332835
2,tone,13,4,2,2,2.4212297429621685
2,tone,13,4,3,4,2.4261693315929733
2,tone,13,4,3,4,3.209218085015891
2,tone,13,2,1,2,2.888387300190516
2,tone,13,1,4,4,3.382561690348666
2,tone,13,3,4,3,2.4489983709936496
2,tone,13,4,3,3,2.1133331045566592
2,tone,13,4,2,2,2.4636234148347285
2,tone,13,1,4,4,2.959168932895409
2,tone,13,4,1,4,2.7486188492330257
2,tone,13,4,3,4,3.0353484797815327
2,tone,13,3,2,3,2.566558077611262
2,tone,13,4,3,3,2.677207620203262
2,tone,13,3,2,2,3.292666694673244
2,tone,13,1,2,1,3.272974731778959
2,tone,13,1,3,1,2.0135817036789376
2,tone,13,2,3,2,2.1961200447403826
2,tone,13,1,4,4,2.5757027792569716
2,tone,13,1,4,3,1.335627099411795
2,tone,13,2,3,2,2.214007571194088
2,tone,13,2,1,1,2.0368369955103844
2,tone,13,3,1,1,1.6007217745936941
2,tone,13,1,2,4,3.4041604030353483
2,tone,13,2,1,1,1.823593407170847
2,tone,13,2,1,1,1.8569129383540712
2,tone,13,2,4,4,3.4158449788519647
2,tone,13,3,4,3,2.9923184762883466
2,tone,13,2,3,1,2.1932373084127903
2,tone,13,3,2,1,2.5801859666244127
2,tone,13,2,4,4,2.188805117359152
2,tone,13,3,4,4,2.5202437817351893
2,tone,13,3,2,2,3.4420968667254783
2,tone,13,4,1,1,1.6007997123524547
2,tone,13,2,4,1,2.1638185158954
2,tone,13,3,4,4,1.837803424190497
2,tone,13,1,4,4,2.2168996087275445
2,tone,13,3,4,3,3.2231830630335025
2,tone,13,2,3,2,2.382723018381512
2,tone,13,4,2,2,2.6353210251545534
2,tone,13,3,1,1,4.429318595939549
2,tone,13,1,2,2,2.154564765514806
2,tone,13,2,1,1,2.004697115451563
2,tone,13,1,3,3,3.215299157658592
2,tone,13,3,2,1,2.1483031209209003
2,tone,13,3,4,4,5.084386749804253
2,tone,13,2,1,2,3.882787645823555
2,tone,13,3,1,1,1.8895807427470572
2,tone,13,1,3,1,1.6706775232451037
2,tone,13,2,4,4,2.738213351345621
2,tone,13,4,1,4,2.84135296169552
2,tone,13,2,1,1,1.5807450019638054
2,tone,13,3,4,4,2.6029438036493957
2,tone,13,3,2,2,2.068370051216334
2,tone,13,3,1,1,1.617954046203522
