experiment,condition,sub_name,left,right,response,RT
2,tone,21,2,4,4,1.4630736807012
2,tone,21,1,2,2,1.1008669056463987
2,tone,21,3,2,3,1.5092314595240168
2,tone,21,1,3,3,1.110505213320721
2,tone,21,1,4,4,1.145015941991005
2,tone,21,4,3,4,1.6263103893725201
2,tone,21,3,2,2,1.6821112868492492
2,tone,21,1,2,2,0.9903283362509683
2,tone,21,2,3,2,2.150900085340254
2,tone,21,3,4,3,1.3403864367865026
2,tone,21,1,4,4,0.9624461691710167
2,tone,21,2,1,2,1.4202932065236382
2,tone,21,4,2,4,1.4655292024253868
2,tone,21,2,1,2,1.7532585536828265
2,tone,21,4,2,4,1.6756931252311915
2,tone,21,2,1,2,1.2048324000206776
2,tone,21,2,4,4,1.2590540147502907
2,tone,21,3,4,4,2.6621434947592206
2,tone,21,2,3,2,3.645913509593811
2,tone,21,4,2,4,1.5108601349638775
2,tone,21,3,2,2,2.658250453590881
2,tone,21,4,1,4,1.2264542054617777
2,tone,21,2,4,4,2.0046047447249293
2,tone,21,1,4,4,1.2151772796642035
2,tone,21,2,4,4,1.4130931010004133
2,tone,21,4,3,4,2.6524343053461052
2,tone,21,3,2,3,3.948675875319168
2,tone,21,2,3,2,1.5561686163418926
2,tone,21,4,1,4,1.2190757732023485
2,tone,21,2,3,4,2.2777145045110956
2,tone,21,1,2,2,1.4079068697756156
2,tone,21,4,2,4,1.618872621736955
2,tone,21,4,3,4,1.4509641354670748
2,tone,21,2,1,2,1.4018248349893838
2,tone,21,2,4,4,1.29178788990248
2,tone,21,4,1,4,1.6780867457273416
2,tone,21,1,4,4,1.1828067934256978
2,tone,21,2,4,4,1.5385723142535426
2,tone,21,4,3,4,2.3109952271915972
2,tone,21,1,4,4,1.102598215220496
2,tone,21,2,1,2,1.2257655945140868
2,tone,21,4,2,4,2.8495248841354623
2,tone,21,2,3,2,2.2436207270948216
2,tone,21,4,2,4,1.2167309038341045
2,tone,21,4,1,4,1.1255760741769336
2,tone,21,2,3,2,3.1583093078806996
2,tone,21,3,1,3,1.3800885283271782
2,tone,21,1,4,4,1.643254964670632
2,tone,21,1,2,2,1.2957460395409726
2,tone,21,1,4,4,1.1258326595416293
2,tone,21,4,2,4,2.2770169131690636
2,tone,21,3,4,4,2.258646044007037
2,tone,21,1,3,3,1.214437351678498
2,tone,21,4,1,4,1.2062795413658023
2,tone,21,4,1,4,1.6777368274633773
2,tone,21,2,1,2,1.3597172558074817
2,tone,21,3,4,3,1.655825722089503
2,tone,21,2,1,2,1.4405432424973696
2,tone,21,4,1,4,1.904478729236871
2,tone,21,2,3,3,3.0951171488850378
2,tone,21,4,2,4,1.6651532407850027
2,tone,21,1,2,2,1.389422140957322
2,tone,21,1,2,2,1.5101410545757972
2,tone,21,1,3,3,1.806134057464078
2,tone,21,1,3,3,1.55800608813297
2,tone,21,4,1,4,1.193792494945228
2,tone,21,4,1,4,1.1210755672655068
2,tone,21,1,3,3,1.6663486077450216
2,tone,21,3,2,3,2.6096894323127344
2,tone,21,3,4,3,1.1527802144410089
2,tone,21,4,1,4,1.374414143501781
2,tone,21,3,2,2,2.0001866657985374
2,tone,21,3,4,3,1.335724922537338
2,tone,21,3,1,3,0.943870993971359
2,tone,21,2,3,2,2.7702505972702056
2,tone,21,1,3,3,1.4604218711610883
2,tone,21,3,1,3,1.2027328904950991
2,tone,21,1,2,2,1.3789005381986499
2,tone,21,4,2,4,1.5274163042777218
2,tone,21,2,3,3,2.664026831102092
2,tone,21,1,3,3,1.1415254191379063
2,tone,21,1,2,2,1.2591390085872263
2,tone,21,1,2,2,1.2789942239178345
2,tone,21,3,2,2,1.7698567387997173
2,tone,21,3,4,3,1.4901921856217086
2,tone,21,3,1,3,0.8337387915817089
2,tone,21,1,2,2,1.1689146215794608
2,tone,21,2,1,2,1.5281918334658258
2,tone,21,4,3,3,1.9583327854052186
2,tone,21,3,4,3,0.9636498751933686
2,tone,21,3,1,3,1.1538120082113892
2,tone,21,4,3,3,1.7679410084383562
2,tone,21,3,4,3,1.2286893845302984
2,tone,21,2,4,4,1.4765209978213534
2,tone,21,4,3,4,0.7581865959218703
2,tone,21,1,4,4,1.3758320983033627
2,tone,21,4,3,3,1.548697813297622
2,tone,21,1,3,3,1.7216905382229015
2,tone,21,4,1,4,1.6333273570635356
2,tone,21,3,4,3,2.5784296399215236
2,tone,21,1,3,3,1.190121079387609
2,tone,21,3,2,2,1.6099652615375817
2,tone,21,2,4,4,1.5942516544600949
2,tone,21,1,4,4,1.1794766364619136
2,tone,21,2,1,2,1.5942112422198988
2,tone,21,4,3,3,1.32460579671897
2,tone,21,4,3,3,1.2123949322849512
2,tone,21,1,3,3,1.1729587272857316
2,tone,21,4,3,3,1.0033176484867
2,tone,21,2,3,2,1.4024159434484318
2,tone,21,4,2,4,1.3349737689713947
2,tone,21,4,2,4,1.0855298375245184
2,tone,21,3,2,2,1.2596858561155386
2,tone,21,3,1,3,1.3543716208660044
2,tone,21,2,4,4,1.215028460137546
2,tone,21,3,4,3,1.482867957034614
2,tone,21,3,2,2,2.8010687421192415
2,tone,21,4,1,4,1.202786773443222
2,tone,21,3,1,3,1.2902503021759912
2,tone,21,4,3,3,1.0556440596701577
2,tone,21,3,4,3,1.0752276153070852
2,tone,21,3,2,3,1.0276127524557523
2,tone,21,1,4,4,1.434591745492071
2,tone,21,2,3,2,1.2814234456745908
2,tone,21,1,2,3,1.404184137179982
2,tone,21,2,1,2,2.8788509851437993
2,tone,21,3,4,3,1.5319427904905751
2,tone,21,1,2,2,1.2678818334825337
2,tone,21,1,3,3,1.852104208257515
2,tone,21,3,2,3,2.8341101989499293
2,tone,21,2,1,2,1.2754902303568088
2,tone,21,3,2,2,1.2127948847482912
2,tone,21,4,3,2,1.8127209239755757
2,tone,21,2,4,4,1.6234462554566562
2,tone,21,2,4,4,1.6155492000398226
2,tone,21,3,1,2,1.502142647979781
2,tone,21,1,3,3,1.6520301834098063
2,tone,21,1,4,4,2.283105362614151
2,tone,21,1,3,3,2.772904972662218
2,tone,21,1,3,3,1.4726597091648728
2,tone,21,3,2,3,2.753186388988979
2,tone,21,2,4,4,1.5943023300496861
2,tone,21,2,4,4,1.5518605484394357
2,tone,21,2,4,1,1.145139744388871
2,tone,21,3,2,1,2.018795197131112
2,tone,21,4,2,1,1.382835595170036
2,tone,21,4,1,4,1.5175624649273232
2,tone,21,4,2,1,1.4383131951326504
2,tone,21,3,1,3,2.255195933394134
2,tone,21,2,3,2,1.8934641618980095
2,tone,21,1,2,2,1.1093133744434454
2,tone,21,1,2,2,1.0068854676792398
2,tone,21,1,4,4,1.217199492850341
2,tone,21,3,1,3,1.9647836616495624
2,tone,21,2,1,2,2.854102045937907
2,tone,21,3,1,3,1.4612820735783316
2,tone,21,4,3,4,1.4446284018922597
2,tone,21,2,4,4,1.1737009003409185
2,tone,21,3,1,3,2.373707571590785
2,tone,21,1,4,4,1.2765534558566287
2,tone,21,2,1,1,1.1020799129037187
2,tone,21,1,4,4,2.2494881924358197
2,tone,21,4,2,1,1.5833147041266784
2,tone,21,3,1,3,1.6699927611043677
2,tone,21,1,4,4,1.6600917741307057
2,tone,21,3,4,2,1.5366937887738459
2,tone,21,2,1,2,1.3706208498915657
2,tone,21,2,3,2,1.4598532139207236
2,tone,21,2,1,2,1.2645760520827025
2,tone,21,1,2,2,1.1908382354304194
2,tone,21,3,1,3,1.2723329477012157
2,tone,21,4,3,4,1.6734098363667727
2,tone,21,4,2,1,1.725225322006736
2,tone,21,2,3,2,2.3786580651067197
2,tone,21,4,1,4,1.4171080202213489
2,tone,21,3,4,3,1.5344637414673343
2,tone,21,1,3,3,1.3822377513279207
2,tone,21,3,1,3,1.026887898799032
2,tone,21,4,1,4,1.5093562241527252
2,tone,21,2,3,2,1.5317686331109144
