experiment,condition,sub_name,left,right,response,RT
2,di,212,1,3,4,2.210647906846134
2,di,212,4,1,1,1.510335738712456
2,di,212,1,4,4,1.6150501415831968
2,di,212,1,3,4,1.5748762537259609
2,di,212,1,4,1,1.3845406047767028
2,di,212,1,3,4,2.286925918335328
2,di,212,4,1,1,2.127069721609587
2,di,212,3,2,3,1.6986260817211587
2,di,212,3,2,3,1.3203105580469128
2,di,212,4,1,4,1.3475612044276204
2,di,212,1,2,1,1.6211674569058232
2,di,212,2,4,4,1.8601613087812439
2,di,212,1,3,3,2.0674610976711847
2,di,212,2,3,3,1.5473533061740454
2,di,212,1,3,3,1.6130430027551483
2,di,212,1,2,1,1.6378878407704178
2,di,212,4,3,4,1.7495252369262744
2,di,212,3,4,4,1.7641797880642116
2,di,212,1,3,3,2.88311222626362
2,di,212,1,2,1,1.591407085157698
2,di,212,3,1,3,1.677231995825423
2,di,212,2,4,4,1.372989774128655
2,di,212,1,3,3,2.393588766193716
2,di,212,2,1,1,1.5675683823938016
2,di,212,3,2,3,1.8187628673622385
2,di,212,2,1,1,1.6702823818195611
2,di,212,2,3,3,2.7471925554564223
2,di,212,4,2,1,1.6709812561166473
2,di,212,1,2,1,1.407886984408833
2,di,212,1,4,4,1.5404367274895776
2,di,212,4,1,4,1.539371577615384
2,di,212,2,1,1,1.605039464426227
2,di,212,1,4,4,1.7770770503266249
2,di,212,3,2,3,1.6114964346052147
2,di,212,2,3,3,1.3530184539267793
2,di,212,2,1,1,1.7649059245886747
2,di,212,4,1,4,2.373000678984681
2,di,212,1,3,3,1.628597847709898
2,di,212,2,4,1,1.6401509234856348
2,di,212,4,3,3,2.2916310520959087
2,di,212,4,3,4,1.7354932259768248
2,di,212,3,1,3,1.8148553933133371
2,di,212,2,3,3,1.5432501857576426
2,di,212,3,4,4,1.538854878861457
2,di,212,4,3,4,1.4855566506739706
2,di,212,2,3,1,1.6534385162231047
2,di,212,4,1,4,1.4415933180134743
2,di,212,1,4,1,1.7914374905230943
2,di,212,3,2,3,1.6392657040560152
2,di,212,2,4,1,2.031328749639215
2,di,212,2,1,1,2.0513430478749797
2,di,212,2,4,1,1.802355838328367
2,di,212,2,3,1,2.8656092571036424
2,di,212,3,2,3,1.6980449159163982
2,di,212,4,2,1,1.5655096057453193
2,di,212,4,2,1,1.3231997090333607
2,di,212,4,2,1,1.2981220197980292
2,di,212,2,1,1,1.3877591471828055
2,di,212,3,4,3,1.9754540839057881
2,di,212,3,4,3,1.9299679172108881
2,di,212,3,2,1,2.1639067171199713
2,di,212,2,4,1,1.3726286302262451
2,di,212,3,2,1,3.1631247732730117
2,di,212,4,1,1,1.3197954630013555
2,di,212,1,2,1,1.2089137106668204
2,di,212,4,3,3,2.0123116062022746
2,di,212,2,4,1,1.5601841769530438
2,di,212,4,3,3,1.7594756165344734
2,di,212,4,1,1,1.538959758094279
2,di,212,2,3,3,1.8216324536770117
2,di,212,1,2,1,1.3381618418497965
2,di,212,2,1,1,1.2430947271350306
2,di,212,2,1,1,1.360168846003944
2,di,212,2,1,1,1.1265719460498076
2,di,212,1,4,3,1.74435055203503
2,di,212,4,3,3,2.892831037606811
2,di,212,4,3,3,1.8581718101922888
2,di,212,4,2,1,1.7949135804665275
2,di,212,2,3,3,2.433070515107829
2,di,212,3,4,4,2.2397334591369145
2,di,212,3,4,4,1.205995052412618
2,di,212,3,2,3,2.4646843952068593
2,di,212,1,4,1,1.745367592171533
2,di,212,3,2,3,1.5559194078086875
2,di,212,1,2,1,1.3859877461218275
2,di,212,2,3,1,3.3061524995719083
2,di,212,3,1,3,1.531516217335593
2,di,212,3,2,3,1.166810300986981
2,di,212,3,1,3,2.1772048939892557
2,di,212,2,3,1,1.6597906071110629
2,di,212,1,2,1,1.3295530828472693
2,di,212,2,1,1,0.9893837814452127
2,di,212,3,1,3,1.686615001061
2,di,212,3,1,3,1.2311939781939145
2,di,212,1,3,3,1.0610272201884072
2,di,212,2,4,1,1.6448538121185265
2,di,212,1,4,4,3.1208109636208974
2,di,212,1,2,1,2.091670566238463
2,di,212,4,2,4,1.7648667953035329
2,di,212,1,2,1,1.5120449178502895
2,di,212,2,3,3,1.5467461610969622
2,di,212,3,1,3,1.4471984248084482
2,di,212,2,1,1,1.404534376168158
2,di,212,3,2,3,1.585334030824015
2,di,212,3,4,4,1.5579470734810457
2,di,212,1,4,4,1.2764559534261934
2,di,212,2,1,1,1.3870298033289146
2,di,212,2,3,3,1.7767630540183745
2,di,212,4,1,1,2.006219307979336
2,di,212,2,4,1,1.6811625625414308
2,di,212,3,4,4,1.7960948352119885
2,di,212,3,1,3,1.4911713794572279
2,di,212,4,3,4,1.9427509990055114
2,di,212,4,2,1,1.9859997414750978
2,di,212,3,1,3,1.5555342090665363
2,di,212,4,2,1,1.8296757627103943
2,di,212,3,1,4,3.58620866612182
2,di,212,2,4,1,1.7392175622517243
2,di,212,2,1,1,1.3590725851245224
2,di,212,2,4,4,2.4750036162440665
2,di,212,1,2,1,1.5078747645311523
2,di,212,3,2,4,1.809403916966403
2,di,212,2,4,4,2.7984618350164965
2,di,212,2,3,3,1.6247567651153076
2,di,212,4,3,4,1.67424053142895
2,di,212,1,3,3,1.4789880659081973
2,di,212,1,4,4,1.21079159466899
2,di,212,1,3,3,1.4912797867436893
2,di,212,1,3,3,1.138915625429945
2,di,212,4,1,4,1.395378769695526
2,di,212,3,2,3,1.5982871004089247
2,di,212,4,2,4,1.978025389747927
2,di,212,4,3,4,1.3036090973764658
2,di,212,2,3,4,1.4936034877609927
2,di,212,3,4,4,1.672910777881043
2,di,212,1,4,1,2.271927863592282
2,di,212,3,4,4,1.8391630057885777
2,di,212,4,2,1,1.751906669640448
2,di,212,1,4,4,1.2629541119385976
2,di,212,1,4,4,1.301672840199899
2,di,212,2,1,1,1.4888117564842105
2,di,212,1,4,4,1.9978437209210824
2,di,212,3,4,4,1.8147986238182057
2,di,212,1,3,3,2.5463317757530604
2,di,212,3,2,1,2.0684001999907196
2,di,212,4,2,1,2.0991471424058545
2,di,212,2,4,4,1.4381707902648486
2,di,212,4,1,4,3.03067445702618
2,di,212,4,3,4,1.3190077460021712
2,di,212,1,4,4,1.165473491360899
2,di,212,3,4,4,1.109263019548962
2,di,212,1,2,1,1.5658669008407742
2,di,212,1,2,1,1.1398948192654643
2,di,212,2,1,1,1.0146898316161241
2,di,212,4,1,1,1.2682375248987228
2,di,212,4,1,4,1.6459179998200852
2,di,212,4,2,1,1.8367353877110872
2,di,212,3,4,4,1.6255290869739838
2,di,212,4,1,4,1.254287621268304
2,di,212,4,1,4,3.1073479306942318
2,di,212,3,1,3,2.958439589070622
2,di,212,4,3,4,1.7399751304765232
2,di,212,4,2,1,1.7661644757026806
2,di,212,4,2,1,1.5693243883433752
2,di,212,2,4,4,1.4285963081929367
2,di,212,1,3,3,2.5404732909228187
2,di,212,1,2,1,1.6230972994235344
2,di,212,3,1,3,1.4592614639841486
2,di,212,2,4,4,1.4603182748833206
2,di,212,4,3,3,2.3738429203804117
2,di,212,1,3,3,1.2878383999632206
2,di,212,4,3,3,1.8061067953240126
2,di,212,2,3,3,1.3686634244804736
2,di,212,3,1,3,1.1394114765862469
2,di,212,3,4,4,1.3278150378901046
2,di,212,4,2,1,1.8120778569718823
2,di,212,1,2,1,1.2055604609486181
2,di,212,3,4,4,2.4748127808852587
2,di,212,3,1,3,3.100550022732932
2,di,212,3,1,3,1.3296226816310082
