experiment,condition,sub_name,left,right,response,RT
1,hum,101,3,4,4,1.3338007492980068
1,hum,101,4,2,3,1.474981004544361
1,hum,101,4,3,4,1.110888557535418
1,hum,101,1,2,1,2.2902771813021445
1,hum,101,3,4,4,1.4400280834461228
1,hum,101,4,1,4,2.221391272385972
1,hum,101,3,2,2,2.903058869715096
1,hum,101,1,2,1,3.3628149645380745
1,hum,101,1,4,4,1.6936614353926416
1,hum,101,1,4,4,1.4709163459062893
1,hum,101,2,1,1,2.8526074530182086
1,hum,101,3,4,4,1.5411618451298637
1,hum,101,2,1,1,2.6377399048253665
1,hum,101,3,1,1,3.8117472579669993
1,hum,101,1,2,1,3.314741788494757
1,hum,101,3,2,1,6.111326679818831
1,hum,101,4,2,4,1.686981513869796
1,hum,101,2,4,3,2.447085187842731
1,hum,101,1,3,4,2.7634114009938457
1,hum,101,3,1,1,4.248028209173526
1,hum,101,1,2,1,2.736384451983213
1,hum,101,4,2,2,2.338583530771757
1,hum,101,2,3,1,2.930429324557281
1,hum,101,2,3,4,2.011765796376949
1,hum,101,1,4,4,1.4072888665943992
1,hum,101,3,1,1,2.430176105272494
1,hum,101,2,4,4,1.3803180459874511
1,hum,101,1,2,2,4.416142400647232
1,hum,101,2,3,2,1.9788828908117466
1,hum,101,1,2,2,2.9650769071388368
1,hum,101,2,3,2,3.3927111975522166
1,hum,101,3,2,2,3.2581816770589285
1,hum,101,4,3,4,1.5784253320637163
1,hum,101,4,2,4,1.6692192795615028
1,hum,101,1,2,2,2.0479689375790713
1,hum,101,3,4,4,1.3448378386265176
1,hum,101,4,1,4,1.5558552990505632
1,hum,101,4,1,4,1.2823152870357717
1,hum,101,1,4,4,1.5370205311287464
1,hum,101,3,1,1,2.5394080730604855
1,hum,101,4,1,4,1.475785725488322
1,hum,101,1,4,1,3.0344929889208743
1,hum,101,3,2,3,4.025593269210276
1,hum,101,3,4,4,1.4597997146111084
1,hum,101,2,4,2,3.4079954430151247
1,hum,101,1,2,3,4.150905864327797
1,hum,101,2,1,1,3.8143375036202087
1,hum,101,2,4,4,1.519143794876527
1,hum,101,4,1,4,3.0012454090974643
1,hum,101,4,2,4,2.1256147262970444
1,hum,101,1,3,1,2.0014000027586007
1,hum,101,1,2,2,4.373504378496364
1,hum,101,3,4,4,1.9157256071571283
1,hum,101,3,4,4,1.3388195908014495
1,hum,101,4,1,1,2.9517010274066706
1,hum,101,1,4,1,2.1047198855881106
1,hum,101,3,4,4,1.6365163056220808
1,hum,101,2,4,2,2.7219177568140367
1,hum,101,3,2,2,2.443343828810157
1,hum,101,2,3,2,1.962851977210903
1,hum,101,2,3,2,1.6406146413028182
1,hum,101,2,3,2,2.5864087154900517
1,hum,101,2,4,4,2.448270940465136
1,hum,101,2,1,2,1.446166606422139
1,hum,101,2,1,2,2.106983303563993
1,hum,101,2,1,2,2.016578406087774
1,hum,101,2,3,2,2.9019391882420678
1,hum,101,3,1,1,2.1078342101659473
1,hum,101,2,1,2,1.6322710738904789
1,hum,101,1,3,1,1.541830895703697
1,hum,101,3,2,2,1.5597865324548366
1,hum,101,3,2,2,1.3294281862731623
1,hum,101,3,2,2,1.2185842107273857
1,hum,101,3,4,4,1.587538981176749
1,hum,101,1,4,1,1.8529586564595775
1,hum,101,3,4,4,1.5064902075177997
1,hum,101,1,3,1,1.6192396621904663
1,hum,101,3,2,2,2.841897191367025
1,hum,101,3,1,1,1.438869593191157
1,hum,101,2,3,2,2.586220444787159
1,hum,101,2,1,1,2.0266725382325603
1,hum,101,4,2,4,2.957651600413101
1,hum,101,1,2,2,1.6521815827636601
1,hum,101,4,3,4,1.3041960632499467
1,hum,101,2,1,2,1.9340763878708458
1,hum,101,3,1,1,1.7891114745380037
1,hum,101,4,3,4,1.4038534875462574
1,hum,101,1,4,1,2.3675586164958986
1,hum,101,1,4,1,2.0848093767149294
1,hum,101,2,4,2,2.0094760782344565
1,hum,101,3,1,1,1.5241706547230933
1,hum,101,4,3,4,1.4693264687762166
1,hum,101,1,4,1,1.8198541238821235
1,hum,101,3,4,4,1.0845752410873502
1,hum,101,1,4,1,2.35503139822913
1,hum,101,4,2,4,2.269783899230788
1,hum,101,1,3,1,1.697067627670549
1,hum,101,1,3,1,1.3857634633600355
1,hum,101,4,1,1,1.8592245107288363
1,hum,101,3,2,2,2.6545665588250813
1,hum,101,4,1,4,1.613810922972334
1,hum,101,2,4,2,2.469889997950304
1,hum,101,1,3,1,2.004238496323069
1,hum,101,2,4,2,1.7468070154732231
1,hum,101,4,1,4,2.2303621949863555
1,hum,101,4,1,1,2.0082909670795743
1,hum,101,1,2,2,2.2566707004275486
1,hum,101,1,2,2,1.3673273674717166
1,hum,101,1,3,1,1.549088458685219
1,hum,101,4,3,2,1.140767150193824
1,hum,101,1,4,1,1.556235368527723
1,hum,101,3,2,1,2.5266714156641683
1,hum,101,4,3,4,1.5587999554823
1,hum,101,1,3,1,1.3775161160683638
1,hum,101,2,1,1,2.2932930406232117
1,hum,101,2,4,2,1.9251301617687204
1,hum,101,4,2,4,1.9955969672696483
1,hum,101,2,3,2,1.3462859514456795
1,hum,101,1,2,1,1.9859515416228533
1,hum,101,3,1,1,3.4236247979779364
1,hum,101,4,3,4,1.511018647138826
1,hum,101,2,3,2,1.4897280209988821
1,hum,101,2,4,2,2.0477444239636498
1,hum,101,2,4,2,1.4223437874356932
1,hum,101,3,4,4,1.4837989371521871
1,hum,101,4,1,1,1.875300327052173
1,hum,101,3,4,2,1.2511364398105798
1,hum,101,2,3,2,2.064386335331619
1,hum,101,2,1,1,2.0572320486126046
1,hum,101,3,1,1,1.7423488165404706
1,hum,101,4,2,4,1.9898093270012396
1,hum,101,1,3,1,1.7798939076947136
1,hum,101,1,3,1,1.520399146719683
1,hum,101,2,4,2,1.8747608529079116
1,hum,101,4,2,4,1.8665359569781685
1,hum,101,3,2,2,2.1976082243827477
1,hum,101,4,2,2,1.4621115633813133
1,hum,101,2,1,2,1.5738426884413457
1,hum,101,1,3,1,1.3557350880460035
