experiment,condition,sub_name,left,right,response,RT
2,hum,211,1,2,2,1.705734778632177
2,hum,211,1,2,1,1.9433151660196017
2,hum,211,3,4,4,1.812031992347329
2,hum,211,4,2,2,2.722375941782957
2,hum,211,1,2,2,2.6346057935006684
2,hum,211,2,3,2,1.9230346605108934
2,hum,211,4,2,2,2.352003979642177
2,hum,211,2,4,1,3.6560588940337766
2,hum,211,2,3,2,2.9017720745978295
2,hum,211,2,1,1,2.2133144700346747
2,hum,211,3,4,4,1.643878787806898
2,hum,211,1,4,4,2.457517966591695
2,hum,211,1,2,1,1.9813619614214986
2,hum,211,4,3,4,1.9237922287356923
2,hum,211,2,3,2,2.419783243116399
2,hum,211,3,2,2,1.915056139267108
2,hum,211,2,3,2,1.8105425144240144
2,hum,211,2,3,2,2.2723024782026187
2,hum,211,2,4,2,2.9807461565942504
2,hum,211,1,4,4,3.018241293502797
2,hum,211,4,1,4,2.948060070477368
2,hum,211,2,1,1,1.7755202187618124
2,hum,211,2,3,2,2.0284251657649293
2,hum,211,2,1,1,2.5148304724571062
2,hum,211,4,1,4,2.221180735185044
2,hum,211,2,3,2,2.163905434186745
2,hum,211,4,2,4,2.1898914355333545
2,hum,211,2,1,1,1.9344052399828797
2,hum,211,4,3,4,1.9591487268044148
2,hum,211,1,3,2,2.5149632553730044
2,hum,211,4,2,4,2.0978956473845756
2,hum,211,3,1,1,1.8370628547490924
2,hum,211,2,3,4,1.8934850094810827
2,hum,211,3,4,4,2.6254540357840597
2,hum,211,2,1,1,2.020911705454637
2,hum,211,4,1,4,1.7714010618146858
2,hum,211,3,2,2,1.7306036715453956
2,hum,211,3,1,1,1.6511735091044102
2,hum,211,1,4,4,1.7298159545389353
2,hum,211,3,2,2,1.8992915357957827
2,hum,211,3,2,2,1.7623102431098232
2,hum,211,4,3,2,2.567412506803521
2,hum,211,1,2,1,2.276046699815197
2,hum,211,3,1,2,2.243550807586871
2,hum,211,2,4,4,1.8488375561428256
2,hum,211,1,2,1,2.0580918838531943
2,hum,211,1,2,1,1.519176065979991
2,hum,211,2,3,4,1.5743573098443449
2,hum,211,1,3,1,1.3893765970424283
2,hum,211,2,3,4,1.8190101514774142
2,hum,211,4,1,4,1.5391627812641673
2,hum,211,2,4,4,2.067441533021338
2,hum,211,2,1,1,1.6867147486264003
2,hum,211,2,1,1,1.353398520979681
2,hum,211,3,1,1,1.5932201813338907
2,hum,211,3,4,2,1.9923191177585977
2,hum,211,3,1,2,2.5510603228976834
2,hum,211,1,3,2,1.9554022600714234
2,hum,211,3,2,2,1.6239642371365335
2,hum,211,4,2,4,1.896749095780251
2,hum,211,3,1,2,2.2007854077310185
2,hum,211,2,1,2,2.293911133587244
2,hum,211,1,3,1,3.6033585097029572
2,hum,211,4,3,4,2.0223142650866066
2,hum,211,1,3,1,1.749082306479977
2,hum,211,1,4,1,2.1127718241041293
2,hum,211,3,4,4,2.1141310849634465
2,hum,211,4,1,4,2.7434223545496934
2,hum,211,2,3,2,2.048534079825913
2,hum,211,3,1,2,2.6096236823141226
2,hum,211,4,3,4,1.5996996027097339
2,hum,211,1,3,1,2.3901915762398858
2,hum,211,1,3,1,1.4110202121883049
2,hum,211,4,2,2,1.5039441978224204
2,hum,211,1,4,4,2.3572684694154304
2,hum,211,1,4,4,2.4490532161216834
2,hum,211,1,4,4,2.1196030881328625
2,hum,211,2,1,1,1.9457440670230426
2,hum,211,3,2,2,2.5361110193407512
2,hum,211,4,1,4,2.5639765083251405
2,hum,211,4,1,4,1.8649668315338204
