experiment,condition,sub_name,left,right,response,RT
1,tone,115,1,2,1,1.58641838303015
1,tone,115,1,2,1,1.5043305732958743
1,tone,115,3,4,4,2.900349666049806
1,tone,115,4,2,2,2.0903095484297864
1,tone,115,1,2,2,2.2196070859495194
1,tone,115,2,3,2,1.4878607955786265
1,tone,115,4,2,2,1.9493648150382796
1,tone,115,2,4,4,4.195323224599633
1,tone,115,2,3,2,1.6309579861901966
1,tone,115,2,1,1,1.7530107459285773
1,tone,115,3,4,4,1.84417184761719
1,tone,115,1,4,1,1.7423110032868863
1,tone,115,1,2,2,1.7671391531036988
1,tone,115,4,3,4,3.2289135527507824
1,tone,115,2,3,1,1.487845079529734
1,tone,115,3,2,2,1.354269890103069
1,tone,115,2,3,2,1.3502103384660131
1,tone,115,2,3,2,1.347029281885625
1,tone,115,2,4,2,1.9777082280249942
1,tone,115,1,4,1,1.5105506005454572
1,tone,115,4,1,1,1.4970306289753808
1,tone,115,2,1,1,1.6790981682142956
1,tone,115,2,3,2,3.285942603706644
1,tone,115,2,1,1,1.3045795924861068
1,tone,115,4,1,1,2.7747399475019847
1,tone,115,2,3,2,1.4570817157564306
1,tone,115,4,2,2,1.6664284669604967
1,tone,115,2,1,1,1.2516681463273471
1,tone,115,4,3,4,2.1310198881787983
1,tone,115,1,3,1,1.5360192595367153
1,tone,115,4,2,2,1.4324036702425929
1,tone,115,3,1,1,1.9112691126399568
1,tone,115,2,3,2,1.8054077320396118
1,tone,115,3,4,4,1.7763073828225515
1,tone,115,2,1,1,1.1855311639626507
1,tone,115,4,1,1,1.1909272212228643
1,tone,115,3,2,2,1.0798801859752984
1,tone,115,3,1,1,1.0075716074504726
1,tone,115,1,4,1,1.151633571019829
1,tone,115,3,2,2,1.3540867500237255
1,tone,115,3,2,2,1.2759824775678226
1,tone,115,4,3,3,1.8078735480296473
1,tone,115,1,2,1,1.5424714994264832
1,tone,115,3,1,1,1.3745144061642804
1,tone,115,2,4,2,1.3851827167084139
1,tone,115,1,2,1,1.38641337955346
1,tone,115,1,2,1,1.582482956105423
1,tone,115,2,3,2,1.5449661816287517
1,tone,115,1,3,1,1.5605372579409504
1,tone,115,2,3,1,1.5967390160853938
1,tone,115,4,1,1,1.1859641571452357
1,tone,115,2,4,4,1.4564796948650383
1,tone,115,2,1,1,1.5412212717042166
1,tone,115,2,1,2,2.335735536744778
1,tone,115,3,1,1,2.043980560851196
1,tone,115,3,4,4,1.9009192926366723
1,tone,115,3,1,1,1.1707616061416957
1,tone,115,1,3,1,1.4471976039760648
1,tone,115,3,2,2,1.4988601053553339
1,tone,115,4,2,2,2.3216007148557765
1,tone,115,3,1,1,1.312821858265579
1,tone,115,2,1,2,2.4670209940752557
1,tone,115,1,3,1,1.6032015195173699
1,tone,115,4,3,4,2.2653218646803452
1,tone,115,1,3,1,1.226126038862958
1,tone,115,1,4,1,1.5181100200395576
1,tone,115,3,4,4,2.6459671335724124
1,tone,115,4,1,1,1.44569559873662
1,tone,115,2,3,2,1.1408119488155535
1,tone,115,3,1,1,1.8853042755351908
1,tone,115,4,3,4,1.7038470963157124
1,tone,115,1,3,1,1.6978021907530092
1,tone,115,1,3,1,1.0042436539233677
1,tone,115,4,2,2,1.9143513826275012
1,tone,115,1,4,1,1.463048682545832
1,tone,115,1,4,1,1.5418460648297696
1,tone,115,1,4,1,1.9013869252735276
1,tone,115,2,1,2,1.371514565249072
1,tone,115,3,2,2,1.963763923136412
1,tone,115,4,1,1,1.3845569613754378
1,tone,115,4,1,1,1.4551480002774042
1,tone,115,1,3,1,1.4977250217457367
1,tone,115,4,1,1,1.6221688660580185
1,tone,115,1,4,1,1.5072441363099642
1,tone,115,4,1,1,2.1446864359595565
1,tone,115,4,3,4,1.9290051548637166
1,tone,115,3,2,2,1.608750567701918
1,tone,115,1,4,1,1.6333304680943002
1,tone,115,4,1,1,1.3679210425707424
1,tone,115,4,1,1,1.401620741592069
1,tone,115,2,4,2,1.969872655101426
1,tone,115,4,2,2,2.107066063854745
1,tone,115,1,4,1,1.3524942973194811
1,tone,115,3,1,1,1.4747003687175493
1,tone,115,2,4,2,1.174878248731602
1,tone,115,4,1,1,1.2890065917599713
1,tone,115,3,2,2,1.2228324040552252
1,tone,115,1,2,1,1.5556421898295412
1,tone,115,2,1,1,1.4334386843165703
1,tone,115,4,3,4,3.1534168614603004
1,tone,115,2,3,2,1.4862045164718438
1,tone,115,2,1,1,2.0494657826334333
1,tone,115,1,4,1,1.4455474188475819
1,tone,115,1,3,1,1.1767426853016332
1,tone,115,3,4,4,2.0864459662993795
1,tone,115,2,4,4,3.218421005365144
1,tone,115,3,4,4,1.8706511447699086
1,tone,115,4,3,4,1.8650341006186864
1,tone,115,3,4,3,2.638100449286412
1,tone,115,2,1,1,1.1304820144255245
1,tone,115,3,4,4,2.1863833586926376
1,tone,115,4,3,4,1.5870245734859054
1,tone,115,3,4,4,1.319598041203335
