experiment,condition,sub_name,left,right,response,RT
2,gi,221,4,3,4,2.6642314579803497
2,gi,221,1,4,1,1.916610725747887
2,gi,221,2,1,1,1.398472226690501
2,gi,221,4,2,2,1.8885909647797234
2,gi,221,4,1,4,1.7794818964903243
2,gi,221,1,4,4,2.4863081249641255
2,gi,221,3,2,3,1.6218839714420028
2,gi,221,2,3,1,1.9461084181675687
2,gi,221,2,3,1,2.1673039070446976
2,gi,221,2,1,1,1.2554518772521988
2,gi,221,4,1,4,1.4434551654267125
2,gi,221,4,1,4,1.5025220735115
2,gi,221,2,1,1,1.2150890784105286
2,gi,221,3,1,3,1.31461692933226
2,gi,221,1,3,1,2.8117369191604666
2,gi,221,3,2,3,1.6030278353136964
2,gi,221,3,2,3,1.1436688688700087
2,gi,221,2,3,1,3.260844018252101
2,gi,221,1,3,1,2.58669329166878
2,gi,221,3,1,3,1.507583219499793
2,gi,221,3,4,3,2.1151497287792154
2,gi,221,3,1,3,2.019685868988745
2,gi,221,2,4,1,3.3416850793291815
2,gi,221,1,4,1,4.490920246578753
2,gi,221,3,4,3,1.8866444441955537
2,gi,221,2,1,1,1.7416759705520235
2,gi,221,1,4,4,3.066613083065022
2,gi,221,3,4,3,3.2054671280202456
2,gi,221,1,2,1,5.513343881175388
2,gi,221,2,1,1,1.4026969044352882
2,gi,221,2,4,4,2.5309389003086835
2,gi,221,2,3,3,1.7106342757469974
2,gi,221,3,2,3,2.9525506346835755
2,gi,221,4,1,4,1.861067055084277
2,gi,221,4,3,3,1.6581840621074662
2,gi,221,1,3,1,2.853376871556975
2,gi,221,2,1,1,1.4545274644042365
2,gi,221,2,1,1,1.2834318674285896
2,gi,221,2,1,1,1.2954631542088464
2,gi,221,2,3,3,1.3018460352905095
2,gi,221,3,1,3,1.8757835073629394
2,gi,221,3,4,3,1.1705554848304018
2,gi,221,1,2,1,1.6111025760765187
2,gi,221,3,2,3,1.2710776039166376
2,gi,221,4,1,4,1.6707945902599022
2,gi,221,3,1,3,1.5484139657928608
