experiment,condition,sub_name,left,right,response,RT
2,gi,227,1,4,4,2.0337663104292005
2,gi,227,1,3,3,1.728817196097225
2,gi,227,2,1,1,1.4997650640434586
2,gi,227,1,4,1,1.5686550213140436
2,gi,227,2,3,3,3.7422112717467826
2,gi,227,1,4,1,1.7243247074948158
2,gi,227,4,2,1,1.4829064448131248
2,gi,227,1,2,1,1.2556754272372928
2,gi,227,2,3,2,1.993126399407629
2,gi,227,3,4,4,1.4595735359180253
2,gi,227,3,2,3,2.5552516444877256
2,gi,227,3,1,3,2.444576122594299
2,gi,227,2,4,1,1.7113616952265147
2,gi,227,2,3,1,1.8623403598321602
2,gi,227,2,1,1,1.6032853828801308
2,gi,227,2,3,3,2.002922827785369
2,gi,227,3,4,4,1.5168065003526863
2,gi,227,4,1,1,1.2154203942336608
2,gi,227,2,3,2,1.5972822480252944
2,gi,227,1,4,1,1.616743284102995
2,gi,227,3,1,1,1.5982200674770866
2,gi,227,2,1,1,1.2396093359857332
2,gi,227,3,4,3,1.924511629884364
2,gi,227,1,2,1,1.145621162664611
2,gi,227,3,1,1,1.246771595091559
2,gi,227,4,1,4,1.5144597066391725
2,gi,227,1,2,1,1.0425928462063894
2,gi,227,2,1,1,1.150932799995644
2,gi,227,2,1,1,1.0732175898156129
2,gi,227,1,3,3,1.6397670076985378
2,gi,227,4,1,4,1.2538620103150606
2,gi,227,1,3,3,1.8851812663197052
2,gi,227,1,2,1,1.202504850254627
2,gi,227,1,2,1,1.1169281859183684
2,gi,227,2,1,1,1.1159807445365004
2,gi,227,3,4,4,2.018234237388242
2,gi,227,4,1,4,3.216359175858088
2,gi,227,1,2,1,1.3853632815589663
2,gi,227,2,3,3,2.507228490227135
2,gi,227,1,2,1,1.1389861864154227
2,gi,227,4,3,4,2.1221468110743444
2,gi,227,1,2,1,1.1433147811330855
2,gi,227,3,2,3,2.428578347200528
2,gi,227,4,3,3,1.9325940682028886
2,gi,227,4,1,1,2.6334729692316614
2,gi,227,2,3,3,2.3306041205651127
2,gi,227,4,1,1,2.144849482225254
2,gi,227,2,1,1,1.3208057677838951
2,gi,227,3,4,4,1.9776992056577
2,gi,227,3,4,4,1.408030672231689
2,gi,227,1,3,4,3.0360512028855737
2,gi,227,4,3,4,3.7207119858358055
2,gi,227,4,2,1,2.521021876775194
2,gi,227,3,4,4,1.8659415350994095
2,gi,227,3,2,1,1.3195654983865097
2,gi,227,4,3,4,2.0700189328053966
2,gi,227,2,4,2,3.7701668863301165
2,gi,227,2,3,4,2.2247039726935327
2,gi,227,1,3,4,1.8976904432638548
2,gi,227,4,2,4,4.065097625920316
2,gi,227,4,1,1,1.9469731108110864
2,gi,227,4,1,1,1.899033346795477
2,gi,227,3,4,3,2.409436439163983
2,gi,227,3,1,3,2.1589437150978483
2,gi,227,2,1,1,1.263193698512623
2,gi,227,3,4,3,1.6068134313391056
2,gi,227,2,4,2,3.2074505327327643
2,gi,227,3,1,1,3.3397318233910482
2,gi,227,4,1,1,1.2196861255797558
2,gi,227,1,2,1,1.8461180722515564
2,gi,227,4,2,1,2.146056716272142
2,gi,227,4,3,3,1.645427280338481
2,gi,227,3,4,3,1.5183187501970679
2,gi,227,3,4,3,1.8407259312516544
2,gi,227,1,3,3,2.073419971507974
2,gi,227,4,3,3,1.3107626967248507
2,gi,227,1,2,1,1.364538815105334
2,gi,227,4,3,3,1.3434519901347812
2,gi,227,3,4,3,1.543384893098846
2,gi,227,2,4,1,2.5715598881361075
2,gi,227,3,2,1,2.1735934552852996
2,gi,227,2,4,2,2.2208173462131526
2,gi,227,1,2,1,1.2910925436008256
2,gi,227,1,4,1,2.6484800044854637
2,gi,227,2,1,1,1.5061383232241496
2,gi,227,2,3,3,2.338686558883637
2,gi,227,3,2,3,1.6079703105206136
2,gi,227,2,4,2,1.7297126789635513
2,gi,227,1,3,3,2.6147698220738675
2,gi,227,2,4,2,1.7434348630777095
2,gi,227,2,3,2,1.7802641610323917
2,gi,227,3,1,2,1.9569045672542416
2,gi,227,1,2,1,1.4915514464955777
2,gi,227,3,1,3,2.3565962158318143
2,gi,227,3,4,3,1.2186357293103356
2,gi,227,1,3,3,1.5569800674857106
2,gi,227,4,1,1,1.3263730282487813
2,gi,227,1,4,1,2.3669491136679426
2,gi,227,4,2,1,2.043717972934246
2,gi,227,2,3,2,2.339290496602189
2,gi,227,2,3,3,1.7127081268117763
2,gi,227,3,2,3,1.9251938261731993
2,gi,227,4,3,3,1.6107853724388406
2,gi,227,2,3,3,1.8758303342328873
2,gi,227,3,1,1,1.4570958836993668
2,gi,227,2,4,2,1.367358367308043
2,gi,227,1,4,4,2.00429459719453
2,gi,227,3,2,2,2.738052985514514
2,gi,227,2,1,1,1.3403081782453228
2,gi,227,3,1,1,2.3638755420106463
2,gi,227,3,2,3,2.179960299836239
2,gi,227,3,4,3,1.305851011769846
2,gi,227,4,3,3,1.4074956917902455
2,gi,227,4,2,2,2.66319645679323
2,gi,227,1,4,2,2.894514237443218
2,gi,227,4,3,3,1.5039134075923357
2,gi,227,2,4,2,2.2002241273003165
2,gi,227,2,1,1,1.4160986775823403
2,gi,227,1,3,3,1.661073213093914
2,gi,227,4,2,2,1.639578417467419
2,gi,227,4,3,3,1.3444481827318668
2,gi,227,4,2,1,3.0366884967370424
2,gi,227,1,3,3,1.9132991711376235
