experiment,condition,sub_name,left,right,response,RT
2,gi,215,1,2,1,2.0813849623082206
2,gi,215,1,2,1,1.517818465945311
2,gi,215,3,4,2,1.4001987259835005
2,gi,215,4,2,2,1.4998192670755088
2,gi,215,1,2,1,1.3898194947978482
2,gi,215,2,3,1,1.4109387813368812
2,gi,215,4,2,2,1.8296492371009663
2,gi,215,2,4,2,1.3731753918109462
2,gi,215,2,3,1,1.677003561053425
2,gi,215,2,1,1,1.5426499128807336
2,gi,215,3,4,2,1.3509944799588993
2,gi,215,1,4,2,1.4206454360391945
2,gi,215,1,2,1,1.6074218831490725
2,gi,215,4,3,2,1.3213709655683488
2,gi,215,2,3,1,1.209460588521324
2,gi,215,3,2,1,1.2707490808097646
2,gi,215,2,3,1,1.2378807137720287
2,gi,215,2,3,1,1.5970032018376514
2,gi,215,2,4,2,1.4580967528745532
2,gi,215,1,4,2,1.3976639753673226
2,gi,215,4,1,2,1.2361186082707718
2,gi,215,2,1,1,1.4891609984915704
2,gi,215,2,3,1,1.4468464116798714
2,gi,215,2,1,1,1.6202386829536408
2,gi,215,4,1,2,1.3724640066502616
2,gi,215,2,3,2,1.4566156092332676
2,gi,215,4,2,2,1.6684441673569381
2,gi,215,2,1,1,1.8010350685799494
2,gi,215,4,3,2,1.2473147456767038
2,gi,215,1,3,1,2.4353404465364292
2,gi,215,4,2,2,2.0470793918939307
2,gi,215,3,1,1,1.8634807644411922
2,gi,215,2,3,2,1.5528530618175864
2,gi,215,3,4,2,1.5286358180455863
2,gi,215,2,1,1,1.7993034328101203
2,gi,215,4,1,1,1.4971632795641199
2,gi,215,3,2,1,1.3270598016679287
2,gi,215,3,1,2,1.3006355959223583
2,gi,215,1,4,2,1.7717213820433244
2,gi,215,3,2,1,1.6942483965540305
2,gi,215,3,2,2,1.4831482224399224
2,gi,215,4,3,2,1.4207634656922892
2,gi,215,1,2,1,1.437312952708453
2,gi,215,3,1,2,1.6880300308112055
2,gi,215,2,4,1,1.6831115947570652
2,gi,215,1,2,1,1.21355634520296
2,gi,215,1,2,1,1.457483832607977
2,gi,215,2,3,1,1.3166382337221876
2,gi,215,1,3,1,2.0298121052328497
2,gi,215,2,3,2,1.952275293879211
2,gi,215,4,1,2,2.0335993169574067
2,gi,215,2,4,2,2.337023683823645
2,gi,215,2,1,1,2.0888237160397694
2,gi,215,2,1,1,2.359498066129163
2,gi,215,3,1,2,1.9455132861621678
2,gi,215,3,4,2,1.3705732872476801
2,gi,215,3,1,4,1.8561606819275767
2,gi,215,1,3,4,1.9273540417198092
2,gi,215,3,2,2,2.138978613889776
2,gi,215,4,2,2,1.9182596658356488
2,gi,215,3,1,1,2.0300128838280216
2,gi,215,2,1,1,1.6791492628399283
2,gi,215,1,3,1,1.5261604029219598
2,gi,215,4,3,2,1.5199109261156991
2,gi,215,1,3,2,1.400574945495464
2,gi,215,1,4,2,1.2192211261717603
2,gi,215,3,4,2,1.2430704897269607
2,gi,215,4,1,2,1.3774578147567809
2,gi,215,2,3,4,1.5579113372368738
2,gi,215,3,1,2,1.6194483975414187
2,gi,215,4,3,2,1.5536318008089438
2,gi,215,1,3,2,2.068903007544577
2,gi,215,1,3,1,2.274274895549752
2,gi,215,4,2,2,1.592544696526602
2,gi,215,1,4,2,1.7268406128278002
2,gi,215,1,4,1,1.4066018337616697
2,gi,215,1,4,1,1.270926446071826
2,gi,215,2,1,1,1.3046656023943797
2,gi,215,3,2,1,1.4606385596562177
2,gi,215,4,1,2,1.5433859943877906
2,gi,215,4,1,2,1.2835578622762114
2,gi,215,1,3,2,1.4692556852241978
2,gi,215,4,1,2,1.597612914745696
2,gi,215,1,4,1,1.737275330699049
2,gi,215,4,1,1,1.9273328733397648
2,gi,215,4,3,2,1.3391998552251607
2,gi,215,3,2,2,1.5916180997155607
2,gi,215,1,4,1,1.3519723939243704
2,gi,215,4,1,1,1.4904291755519807
2,gi,215,4,1,1,1.7588571140076965
2,gi,215,2,4,2,2.0365539067424834
2,gi,215,4,2,1,1.5402408895315602
2,gi,215,1,4,1,1.384809329174459
2,gi,215,3,1,1,1.587023283005692
2,gi,215,2,4,2,1.3791820738697425
2,gi,215,4,1,2,1.284037357661873
2,gi,215,3,2,1,1.4745862627169117
2,gi,215,1,2,2,1.3130819494836032
2,gi,215,2,1,2,1.077534566167742
2,gi,215,4,3,1,1.9305818957509473
2,gi,215,2,3,1,1.7618617379339412
2,gi,215,2,1,1,1.556990192970261
2,gi,215,1,4,2,1.806795107317157
2,gi,215,1,3,1,1.878474697819911
2,gi,215,3,4,2,1.185031019616872
2,gi,215,2,4,2,1.4495601311791688
2,gi,215,3,4,2,1.0768677628366277
2,gi,215,4,3,2,1.0291629421990365
2,gi,215,3,4,2,0.9333187078591436
2,gi,215,2,1,1,1.4706598529592156
2,gi,215,3,4,2,1.1135724139166996
2,gi,215,4,3,2,1.0727367255603895
2,gi,215,3,4,2,1.213594833156094
2,gi,215,3,4,2,0.9792187656275928
2,gi,215,1,2,1,1.4303277150029317
2,gi,215,2,1,1,1.2600279486505315
2,gi,215,3,2,1,1.5264387988718227
2,gi,215,3,1,2,1.301047096028924
2,gi,215,3,1,1,1.5319772113580257
2,gi,215,4,3,2,1.5236788939218968
2,gi,215,2,4,2,1.6701915190787986
2,gi,215,1,2,1,1.6763483041431755
2,gi,215,1,2,1,1.3010820558993146
2,gi,215,4,2,2,1.4018126529408619
2,gi,215,3,2,1,1.8677606218261644
2,gi,215,4,2,1,1.6818257772829384
2,gi,215,3,1,2,1.4913079832913354
2,gi,215,4,3,2,1.179822641192004
2,gi,215,4,3,2,1.0468731607543305
2,gi,215,4,3,2,0.9087018312420696
2,gi,215,2,4,2,1.5673883472336456
2,gi,215,2,3,1,1.5112213148968294
2,gi,215,4,1,2,1.9697507361415774
2,gi,215,4,3,2,1.3369765362003818
2,gi,215,4,2,1,1.3404083761852235
