experiment,condition,sub_name,left,right,response,RT
2,di,223,2,4,2,2.175885403819848
2,di,223,1,2,1,1.65752592071658
2,di,223,3,2,3,1.9149381100432947
2,di,223,1,3,1,2.1548104460234754
2,di,223,1,4,1,2.11152514006244
2,di,223,4,3,4,1.91338480648119
2,di,223,3,2,3,1.9843931964715011
2,di,223,1,2,1,1.4759574722265825
2,di,223,2,3,2,2.576870563265402
2,di,223,3,4,3,2.0790462465956807
2,di,223,1,4,1,1.5569566540652886
2,di,223,2,1,1,1.7871826640330255
2,di,223,4,2,4,1.949431839864701
2,di,223,2,1,1,3.270050300343428
2,di,223,4,2,4,1.5733505330863409
2,di,223,2,1,1,2.057286847382784
2,di,223,2,4,1,2.0507763149798848
2,di,223,3,4,4,1.6314892437658273
2,di,223,2,3,1,2.0313136752229184
2,di,223,4,2,4,1.8405216251849197
2,di,223,3,2,3,1.4033354811836034
2,di,223,4,1,4,1.4530296474695206
2,di,223,2,4,1,3.0940026062889956
2,di,223,1,4,1,1.9057558827917092
2,di,223,2,4,1,3.326911857468076
2,di,223,4,3,4,1.5771178473951295
2,di,223,3,2,3,1.493392125586979
2,di,223,2,3,1,1.783306942495983
2,di,223,4,1,1,1.8921071462100372
2,di,223,2,3,1,1.5826430920278654
2,di,223,1,2,1,1.3866737912176177
2,di,223,4,2,4,1.457320075132884
2,di,223,4,3,2,2.1946905436343513
2,di,223,2,1,1,1.4100920147029683
2,di,223,2,4,1,1.4553693850757554
2,di,223,4,1,4,1.3451274924445897
2,di,223,1,4,1,1.4004678192432038
2,di,223,2,4,2,2.3488742799381725
2,di,223,4,3,3,1.8931652400060557
2,di,223,1,4,1,1.9765137813519686
2,di,223,2,1,1,1.3491122628329322
2,di,223,4,2,4,1.383729795110412
2,di,223,2,3,3,1.8802057558204979
2,di,223,4,2,4,1.2845637295395136
2,di,223,4,1,4,1.232326161058154
2,di,223,2,3,1,2.296433688257821
2,di,223,3,1,3,1.3084951237542555
2,di,223,1,4,1,1.4900780051248148
2,di,223,1,2,1,1.167009796074126
2,di,223,1,4,1,1.1861706273048185
2,di,223,4,2,4,1.433444488211535
2,di,223,3,4,3,1.6141261136508547
2,di,223,1,3,1,1.4603266138583422
2,di,223,4,1,4,1.3632754529826343
2,di,223,4,1,4,1.1434834860265255
2,di,223,2,1,1,1.884821726125665
2,di,223,3,4,4,1.8463057002518326
2,di,223,2,1,1,1.4208220930304378
2,di,223,4,1,4,1.2015545223257504
2,di,223,2,3,3,1.859016617469024
2,di,223,4,2,4,1.3947860575281084
2,di,223,1,2,1,1.3539306148304604
2,di,223,1,2,1,1.220183901139535
2,di,223,1,3,3,1.4800083133159205
2,di,223,1,3,3,1.3331808788352646
2,di,223,4,1,4,1.3049494349979796
2,di,223,4,1,4,1.4198983857640997
2,di,223,1,3,3,1.3075383811956272
2,di,223,3,2,3,1.3017401939141564
2,di,223,3,4,3,1.2245618884917349
2,di,223,4,1,4,1.2126627432298847
2,di,223,3,2,3,1.2646081252605654
2,di,223,3,4,4,1.2689030431793071
2,di,223,3,1,3,1.343542757211253
2,di,223,2,3,4,1.289504601038061
2,di,223,1,3,3,1.5737360526109114
2,di,223,3,1,3,1.201387741835788
2,di,223,1,2,1,1.2614046572125517
2,di,223,4,2,4,1.341722925659269
2,di,223,2,3,1,1.8446943443268538
2,di,223,1,3,3,1.6566419842420146
2,di,223,1,2,1,1.2346049595507793
2,di,223,1,2,1,1.306726288574282
2,di,223,3,2,3,1.3431787267327309
2,di,223,3,4,3,1.13488114165375
2,di,223,3,1,3,1.077502244268544
2,di,223,1,2,1,1.2311853184364736
2,di,223,2,1,1,1.316777698637452
2,di,223,4,3,4,1.631398797442671
2,di,223,3,4,4,0.9959308772231452
2,di,223,3,1,4,1.3834032902377658
2,di,223,4,3,4,1.302829719381407
2,di,223,3,4,4,1.1978641835739836
2,di,223,2,4,1,1.310960267437622
2,di,223,4,3,4,1.4595228603575379
