experiment,condition,sub_name,left,right,response,RT
2,gi,214,4,2,1,2.3353628164622933
2,gi,214,2,4,4,2.197003019042313
2,gi,214,1,2,1,1.7103106575086713
2,gi,214,1,3,1,3.361665059288498
2,gi,214,4,1,4,2.455232111911755
2,gi,214,4,3,4,3.376264444552362
2,gi,214,3,2,1,1.7134522242704406
2,gi,214,3,2,1,3.077910535794217
2,gi,214,2,4,4,2.7686780498479493
2,gi,214,2,3,1,2.8840516493073665
2,gi,214,1,2,1,2.2771124911378138
2,gi,214,2,4,3,3.267435374960769
2,gi,214,2,4,1,2.6923663615016267
2,gi,214,1,4,4,2.442219065502286
2,gi,214,1,2,1,3.2231150679290295
2,gi,214,2,4,4,5.837204297422431
2,gi,214,1,2,1,4.057687761960551
2,gi,214,4,2,4,3.4608510101679713
2,gi,214,2,3,3,2.3549062805832364
2,gi,214,3,1,3,2.896736587223131
2,gi,214,2,1,1,1.9133857687120326
2,gi,214,2,4,1,2.8330200319178402
2,gi,214,3,4,4,1.8467393295140937
2,gi,214,2,4,4,4.513603353057988
2,gi,214,1,2,1,2.5635229937615804
2,gi,214,3,2,3,1.694785961357411
2,gi,214,3,1,3,1.9030280598672107
2,gi,214,3,4,4,2.511392549611628
2,gi,214,3,4,4,2.247701075510122
2,gi,214,3,4,4,2.460832407756243
2,gi,214,1,4,1,1.8716540870373137
2,gi,214,1,4,4,3.106271234457381
2,gi,214,3,4,3,1.6282011026050895
2,gi,214,3,2,3,1.9476219509961084
2,gi,214,1,3,1,2.986123864655383
2,gi,214,4,2,1,3.4849745226674713
2,gi,214,1,4,3,2.2217994265956804
2,gi,214,4,3,4,1.5689773566555232
2,gi,214,2,1,1,1.8627002207795158
2,gi,214,1,3,1,4.970505514822435
2,gi,214,1,4,4,2.271420466073323
2,gi,214,3,1,3,2.131346999318339
2,gi,214,3,1,3,2.4041248018620536
2,gi,214,3,1,3,5.096783670654986
2,gi,214,4,3,4,1.4453651225776412
2,gi,214,4,2,4,3.420170687022619
2,gi,214,3,4,4,1.5455408514244482
2,gi,214,3,1,3,1.9561806758283637
2,gi,214,3,4,4,2.206687191326637
2,gi,214,4,1,1,1.6856008474715054
2,gi,214,1,3,3,2.642132403794676
2,gi,214,3,1,4,1.2971024138387293
2,gi,214,1,2,1,1.4584554652683437
2,gi,214,4,3,3,1.507140930450987
2,gi,214,4,1,1,1.9810056284768507
2,gi,214,3,4,4,1.9064355132286437
2,gi,214,1,4,1,2.6182577791041695
2,gi,214,1,4,4,1.619137546105776
2,gi,214,4,1,4,1.828654232318513
2,gi,214,3,4,3,1.5335756354033947
2,gi,214,1,3,1,2.154485865496099
2,gi,214,4,1,4,1.372506110696122
2,gi,214,4,2,1,1.7067601578310132
2,gi,214,4,3,3,1.504281286848709
2,gi,214,4,2,4,1.347750756831374
2,gi,214,4,1,1,1.362190417770762
2,gi,214,2,1,1,1.606860899599269
2,gi,214,1,4,4,1.3143029329949059
2,gi,214,3,4,3,1.3966017195489258
2,gi,214,4,2,4,2.5810458482592367
2,gi,214,1,2,1,1.4197793943458237
2,gi,214,2,3,3,2.0438504351768643
2,gi,214,4,2,4,2.547510785399936
2,gi,214,4,3,3,1.843534899293445
2,gi,214,4,1,4,1.7174581629806198
2,gi,214,2,1,1,2.005753605568316
2,gi,214,1,2,1,1.8889841818599962
2,gi,214,3,2,3,1.5115234081167728
2,gi,214,1,3,3,1.3530572624877095
2,gi,214,3,2,3,4.399241982784588
2,gi,214,2,4,1,2.4255836755037308
2,gi,214,2,4,4,1.4851884506642818
2,gi,214,4,2,4,1.8065542160184123
2,gi,214,1,3,3,2.947536315652542
2,gi,214,2,1,1,1.667505166202318
2,gi,214,4,2,4,2.5063580244313926
2,gi,214,4,3,3,1.9914425580645911
2,gi,214,4,3,3,3.883614812802989
2,gi,214,1,4,4,2.233615181641653
2,gi,214,3,2,3,1.4532143889227882
2,gi,214,1,2,1,1.247095854836516
2,gi,214,3,2,3,1.4332167687825859
2,gi,214,2,3,3,1.4779341415851377
2,gi,214,1,3,4,1.3122117624152452
2,gi,214,4,2,3,1.3381968016037717
2,gi,214,3,2,3,2.0999268410960212
2,gi,214,4,3,4,1.5595863331109285
2,gi,214,4,2,4,2.2875244036549702
2,gi,214,4,3,3,4.5254091654205695
2,gi,214,2,1,1,1.4594943152042106
2,gi,214,3,1,3,1.962658493546769
2,gi,214,3,2,3,1.5080534121370874
2,gi,214,2,4,4,2.708380173542537
2,gi,214,2,3,3,2.6007987501798198
2,gi,214,3,2,3,1.6202014130540192
2,gi,214,4,1,4,1.4134484717505984
2,gi,214,1,3,1,1.3119028978399
2,gi,214,1,2,1,1.4172225213842466
2,gi,214,1,4,4,1.449270672223065
2,gi,214,1,2,1,1.3424128195038065
2,gi,214,1,2,1,1.2792184153804556
2,gi,214,2,1,1,1.433196562633384
2,gi,214,3,4,4,1.5213746816152707
2,gi,214,2,3,3,1.778302886756137
2,gi,214,3,2,3,1.733949865156319
2,gi,214,3,2,3,1.3407870306400582
2,gi,214,4,1,4,1.6261378357303329
2,gi,214,3,4,3,1.7935325098223984
2,gi,214,2,1,1,1.4669542132760398
2,gi,214,4,3,4,1.832062647852581
2,gi,214,2,3,3,2.4493806831887923
2,gi,214,2,3,1,1.9565921745961532
2,gi,214,4,3,4,2.2727098074392416
2,gi,214,1,3,1,1.6115272248280235
2,gi,214,2,3,3,1.4694084521033801
2,gi,214,3,1,4,1.65744156826986
2,gi,214,1,4,4,1.970543681876734
2,gi,214,4,2,1,2.487312656652648
2,gi,214,3,2,1,1.7277825156925246
2,gi,214,2,4,1,1.687859439989552
2,gi,214,2,3,3,1.8250190594699234
2,gi,214,4,1,4,2.1110902279615402
2,gi,214,1,2,1,1.547114361077547
2,gi,214,3,1,3,3.6003949489677325
2,gi,214,1,3,3,1.7725653178058565
2,gi,214,2,1,1,1.2689444175339304
2,gi,214,3,2,1,2.669860298919957
